timestamp,event_type,reason,latitude,longitude,dist_RSU1_m,dist_RSU2_m,nearest_rsu,dist_from_rsu_m,dist_union_m
2025-11-19 16:29:00,ENTRY,pps=20.90 for 3s (smoothed),36.11583088,-97.16289667,424.71875167151893,1600.901857696692,RSU1,424.71875167151893,424.71875167151893
2025-11-19 16:30:00,EXIT,pps~0 for 4s (smoothed),36.11581594,-97.13546505,2047.9458340955377,866.5098233736157,RSU2,866.5098233736157,866.5098233736157
2025-11-19 16:31:00,ENTRY,pps=10.45 for 3s (smoothed),36.11609145,-97.13982747,1655.268403027925,473.47037320566847,RSU2,473.47037320566847,473.47037320566847
2025-11-19 16:33:00,EXIT,pps~0 for 4s (smoothed),36.11622885,-97.16623649,718.3992904334746,1899.8351270761686,RSU1,718.3992904334746,718.3992904334746
