timestamp,rx_size,delta_bytes,pps,pdr,latitude,longitude,speed_mph,t_sec,dt_sec,has_pkts,time_since_last_pkt,dist_RSU1_m,dist_RSU2_m,nearest_rsu,dist_from_rsu_m,dist_union_m,elevation_m
11/19/2025 16:27,0,0,0,0,36.11634407,-97.1768186,,0,0,0,0,1668.308349,2850.313827,RSU1,1668.308349,1668.308349,284.0975952
11/19/2025 16:27,0,0,0,0,36.11634407,-97.17681859,0,1,1,0,1,1668.307451,2850.312928,RSU1,1668.307451,1668.307451,284.0975952
11/19/2025 16:27,0,0,0,0,36.11634405,-97.17681859,0,2,1,0,2,1668.307478,2850.312931,RSU1,1668.307478,1668.307478,284.0975952
11/19/2025 16:27,0,0,0,0,36.11634405,-97.17681859,0,3,1,0,3,1668.307478,2850.312931,RSU1,1668.307478,1668.307478,284.0975952
11/19/2025 16:27,0,0,0,0,36.11634404,-97.17681859,0,4,1,0,4,1668.307491,2850.312933,RSU1,1668.307491,1668.307491,284.0975952
11/19/2025 16:27,0,0,0,0,36.11634405,-97.17681858,0,5,1,0,5,1668.30658,2850.312033,RSU1,1668.30658,1668.30658,284.0975952
11/19/2025 16:27,0,0,0,0,36.116344,-97.17681855,0.01,6,1,0,6,1668.303953,2850.309345,RSU1,1668.303953,1668.303953,284.0975952
11/19/2025 16:27,0,0,0,0,36.11634059,-97.1768156,1.03,7,1,0,7,1668.043646,2850.044861,RSU1,1668.043646,1668.043646,284.0975952
11/19/2025 16:27,0,0,0,0,36.1163402,-97.17681515,0.13,8,1,0,8,1668.003766,2850.0045,RSU1,1668.003766,1668.003766,284.0975952
11/19/2025 16:27,0,0,0,0,36.11633843,-97.17681554,0.45,9,1,0,9,1668.041253,2850.039815,RSU1,1668.041253,1668.041253,284.0975952
11/19/2025 16:27,0,0,0,0,36.11633778,-97.17681568,0.16,10,1,0,10,1668.054736,2850.052498,RSU1,1668.054736,1668.054736,284.0975952
11/19/2025 16:27,0,0,0,0,36.11633669,-97.17681599,0.28,11,1,0,11,1668.08411,2850.080528,RSU1,1668.08411,1668.08411,284.0975952
11/19/2025 16:27,0,0,0,0,36.11633668,-97.17681605,0.01,12,1,0,12,1668.089513,2850.085919,RSU1,1668.089513,1668.089513,284.0975952
11/19/2025 16:27,0,0,0,0,36.1163367,-97.17681607,0.01,13,1,0,13,1668.091281,2850.087712,RSU1,1668.091281,1668.091281,284.0975952
11/19/2025 16:27,0,0,0,0,36.11633666,-97.17681614,0.02,14,1,0,14,1668.097625,2850.094007,RSU1,1668.097625,1668.097625,284.0975952
11/19/2025 16:27,0,0,0,0,36.11633661,-97.17681614,0.01,15,1,0,15,1668.097695,2850.094016,RSU1,1668.097695,1668.097695,284.0975952
11/19/2025 16:27,0,0,0,0,36.11633663,-97.17681611,0.01,16,1,0,16,1668.094973,2850.091317,RSU1,1668.094973,1668.094973,284.0975952
11/19/2025 16:27,0,0,0,0,36.11633664,-97.17681612,0,17,1,0,17,1668.095857,2850.092214,RSU1,1668.095857,1668.095857,284.0975952
11/19/2025 16:27,0,0,0,0,36.11633667,-97.1768161,0.01,18,1,0,18,1668.094018,2850.090412,RSU1,1668.094018,1668.094018,284.0975952
11/19/2025 16:27,0,0,0,0,36.11633664,-97.17681613,0.01,19,1,0,19,1668.096755,2850.093112,RSU1,1668.096755,1668.096755,284.0975952
11/19/2025 16:27,0,0,0,0,36.11633664,-97.17681612,0,20,1,0,20,1668.095857,2850.092214,RSU1,1668.095857,1668.095857,284.0975952
11/19/2025 16:27,0,0,0,0,36.11633661,-97.17681607,0.01,21,1,0,21,1668.091408,2850.087728,RSU1,1668.091408,1668.091408,284.0975952
11/19/2025 16:27,0,0,0,0,36.11633652,-97.17681605,0.02,22,1,0,22,1668.089738,2850.085947,RSU1,1668.089738,1668.089738,284.0975952
11/19/2025 16:27,0,0,0,0,36.11633653,-97.17681609,0.01,23,1,0,23,1668.093317,2850.089538,RSU1,1668.093317,1668.093317,284.0975952
11/19/2025 16:27,0,0,0,0,36.11633655,-97.17681617,0.02,24,1,0,24,1668.100474,2850.096721,RSU1,1668.100474,1668.100474,284.0975952
11/19/2025 16:27,0,0,0,0,36.11633652,-97.17681625,0.02,25,1,0,25,1668.107702,2850.103912,RSU1,1668.107702,1668.107702,284.0975952
11/19/2025 16:27,0,0,0,0,36.1163365,-97.17681627,0.01,26,1,0,26,1668.109527,2850.105712,RSU1,1668.109527,1668.109527,284.0975952
11/19/2025 16:27,0,0,0,0,36.11633649,-97.17681636,0.02,27,1,0,27,1668.117624,2850.113798,RSU1,1668.117624,1668.117624,284.0975952
