timestamp,event_type,reason,latitude,longitude,dist_RSU1_m,dist_RSU2_m,nearest_rsu,dist_from_rsu_m,dist_union_m
2025-11-19 16:39:00,ENTRY,pps=10.45 for 3s (smoothed),36.11583136,-97.16271952,409.0713676471221,1584.9985148272624,RSU1,409.0713676471221,409.0713676471221
2025-11-19 16:40:00,EXIT,pps~0 for 4s (smoothed),36.11586522,-97.13639835,1963.9631741310468,782.4978658148852,RSU2,782.4978658148852,782.4978658148852
2025-11-19 16:41:00,ENTRY,pps=10.45 for 3s (smoothed),36.11607591,-97.13966274,1670.110128951196,488.349700565295,RSU2,488.349700565295,488.349700565295
2025-11-19 16:43:00,EXIT,pps~0 for 4s (smoothed),36.11621967,-97.16588337,686.7647655555728,1868.1260822059883,RSU1,686.7647655555728,686.7647655555728
