timestamp,rx_size,delta_bytes,pps,pdr,latitude,longitude,speed_mph,t_sec,dt_sec,has_pkts,time_since_last_pkt,dist_RSU1_m,dist_RSU2_m,nearest_rsu,dist_from_rsu_m,dist_union_m,elevation_m
11/19/2025 16:37,204800,0,0,0,36.11630218,-97.17201469,,0,0,0,0,1236.921716,2418.810822,RSU1,1236.921716,1236.921716,279.0914001
11/19/2025 16:37,204800,0,0,0,36.11630215,-97.17201468,0.01,1,1,0,1,1236.920885,2418.809935,RSU1,1236.920885,1236.920885,279.0914001
11/19/2025 16:37,204800,0,0,0,36.11630216,-97.17201467,0,2,1,0,2,1236.919965,2418.809033,RSU1,1236.919965,1236.919965,279.0914001
11/19/2025 16:37,204800,0,0,0,36.1163022,-97.17201474,0.02,3,1,0,3,1236.926162,2418.815306,RSU1,1236.926162,1236.926162,279.0914001
11/19/2025 16:37,204800,0,0,0,36.11630222,-97.17201478,0.01,4,1,0,4,1236.929709,2418.818892,RSU1,1236.929709,1236.929709,279.0914001
11/19/2025 16:37,204800,0,0,0,36.11630229,-97.1720148,0.02,5,1,0,5,1236.931349,2418.820662,RSU1,1236.931349,1236.931349,279.0914001
11/19/2025 16:37,204800,0,0,0,36.11630233,-97.17201486,0.02,6,1,0,6,1236.936648,2418.826037,RSU1,1236.936648,1236.936648,279.0914001
11/19/2025 16:37,204800,0,0,0,36.11630235,-97.1720149,0.01,7,1,0,7,1236.940195,2418.829622,RSU1,1236.940195,1236.940195,279.0914001
11/19/2025 16:37,204800,0,0,0,36.11630238,-97.17201499,0.02,8,1,0,8,1236.948211,2418.837696,RSU1,1236.948211,1236.948211,279.0914001
11/19/2025 16:37,204800,0,0,0,36.11630198,-97.17202774,2.56,9,1,0,9,1238.094152,2419.983116,RSU1,1238.094152,1238.094152,279.1113892
11/19/2025 16:37,204800,0,0,0,36.11629487,-97.17207108,8.88,10,1,0,10,1242.002521,2423.87892,RSU1,1242.002521,1242.002521,279.1713867
11/19/2025 16:37,204800,0,0,0,36.11629085,-97.17212686,11.25,11,1,0,11,1247.021225,2428.891047,RSU1,1247.021225,1247.021225,279.1314087
11/19/2025 16:37,204800,0,0,0,36.11628431,-97.17221231,17.25,12,1,0,12,1254.710524,2436.569503,RSU1,1254.710524,1254.710524,279.2506714
11/19/2025 16:37,204800,0,0,0,36.11627701,-97.1723239,22.5,13,1,0,13,1264.749409,2446.596557,RSU1,1264.749409,1264.749409,279.2106628
11/19/2025 16:37,204800,0,0,0,36.11627246,-97.17246889,29.16,14,1,0,14,1277.78122,2459.622561,RSU1,1277.78122,1277.78122,279.3088379
11/19/2025 16:37,204800,0,0,0,36.11627516,-97.17264487,35.37,15,1,0,15,1293.578446,2475.428563,RSU1,1293.578446,1293.578446,279.3088379
11/19/2025 16:37,204800,0,0,0,36.11627706,-97.17285133,41.49,16,1,0,16,1312.115144,2493.972871,RSU1,1312.115144,1312.115144,279.5368958
11/19/2025 16:37,204800,0,0,0,36.11627596,-97.1730904,48.04,17,1,0,17,1333.587628,2515.447845,RSU1,1333.587628,1333.587628,279.6182251
11/19/2025 16:37,204800,0,0,0,36.1162708,-97.17335435,53.05,18,1,0,18,1357.30395,2539.15969,RSU1,1357.30395,1357.30395,279.8182983
11/19/2025 16:37,204800,0,0,0,36.1162635,-97.17364429,58.29,19,1,0,19,1383.359342,2565.207311,RSU1,1383.359342,1383.359342,279.9577332
11/19/2025 16:37,204800,0,0,0,36.11625768,-97.17395459,62.37,20,1,0,20,1411.239733,2593.083113,RSU1,1411.239733,1411.239733,280.118866
11/19/2025 16:37,204800,0,0,0,36.11625439,-97.1742763,64.65,21,1,0,21,1440.138877,2621.982454,RSU1,1440.138877,1440.138877,280.251709
11/19/2025 16:37,204800,0,0,0,36.11625226,-97.17460929,66.91,22,1,0,22,1470.048398,2651.894367,RSU1,1470.048398,1470.048398,280.6418152
11/19/2025 16:37,204800,0,0,0,36.11625438,-97.17494001,66.45,23,1,0,23,1499.744553,2681.599962,RSU1,1499.744553,1499.744553,281.0020447
11/19/2025 16:37,204800,0,0,0,36.1162583,-97.17525012,62.32,24,1,0,24,1527.586297,2709.453351,RSU1,1527.586297,1527.586297,281.4116211
11/19/2025 16:37,204800,0,0,0,36.11625858,-97.17552814,55.86,25,1,0,25,1552.554383,2734.426278,RSU1,1552.554383,1552.554383,281.8060303
11/19/2025 16:37,204800,0,0,0,36.11624843,-97.17576483,47.63,26,1,0,26,1573.833154,2755.692477,RSU1,1573.833154,1573.833154,282.102417
11/19/2025 16:37,204800,0,0,0,36.11623703,-97.17596522,40.37,27,1,0,27,1591.855037,2773.699201,RSU1,1591.855037,1591.855037,282.6480408
11/19/2025 16:37,204800,0,0,0,36.11623047,-97.17612564,32.27,28,1,0,28,1606.276757,2788.112973,RSU1,1606.276757,1606.276757,282.9552002
11/19/2025 16:37,204800,0,0,0,36.11622547,-97.17624414,23.84,29,1,0,29,1616.930311,2798.760424,RSU1,1616.930311,1616.930311,283.1752014
11/19/2025 16:37,204800,0,0,0,36.11619974,-97.17632111,16.74,30,1,0,30,1623.904234,2805.692727,RSU1,1623.904234,1623.904234,283.21521
11/19/2025 16:37,204800,0,0,0,36.11615632,-97.17635866,13.17,31,1,0,31,1627.391333,2809.103452,RSU1,1627.391333,1627.391333,283.1152039
