timestamp,rx_size,delta_bytes,pps,pdr,latitude,longitude,speed_mph
2025-11-19 17:11:25,724992,0,0.00,0.00,36.11629546,-97.17006250,
2025-11-19 17:11:26,724992,0,0.00,0.00,36.11629544,-97.17006251,0.01
2025-11-19 17:11:28,724992,0,0.00,0.00,36.11629543,-97.17006251,0.00
2025-11-19 17:11:29,724992,0,0.00,0.00,36.11629429,-97.17006115,0.39
2025-11-19 17:11:30,724992,0,0.00,0.00,36.11629337,-97.17006007,0.32
2025-11-19 17:11:31,724992,0,0.00,0.00,36.11629262,-97.17005901,0.28
2025-11-19 17:11:32,724992,0,0.00,0.00,36.11629244,-97.17005855,0.10
2025-11-19 17:11:34,724992,0,0.00,0.00,36.11629205,-97.17006044,0.39
2025-11-19 17:11:35,724992,0,0.00,0.00,36.11629135,-97.17005909,0.32
2025-11-19 17:11:36,724992,0,0.00,0.00,36.11629134,-97.17005909,0.00
2025-11-19 17:11:37,724992,0,0.00,0.00,36.11629133,-97.17005908,0.00
2025-11-19 17:11:38,724992,0,0.00,0.00,36.11629132,-97.17005908,0.00
2025-11-19 17:11:40,724992,0,0.00,0.00,36.11629039,-97.17006495,1.20
2025-11-19 17:11:41,724992,0,0.00,0.00,36.11628981,-97.17007024,1.07
2025-11-19 17:11:42,724992,0,0.00,0.00,36.11628981,-97.17007012,0.02
2025-11-19 17:11:43,724992,0,0.00,0.00,36.11628891,-97.17008088,2.17
2025-11-19 17:11:44,724992,0,0.00,0.00,36.11628690,-97.17011228,6.33
2025-11-19 17:11:46,724992,0,0.00,0.00,36.11628473,-97.17014580,6.76
2025-11-19 17:11:47,724992,0,0.00,0.00,36.11628507,-97.17017674,6.22
2025-11-19 17:11:48,724992,0,0.00,0.00,36.11628491,-97.17019390,3.45
2025-11-19 17:11:49,724992,0,0.00,0.00,36.11628588,-97.17021431,4.11
2025-11-19 17:11:50,724992,0,0.00,0.00,36.11628509,-97.17023358,3.88
2025-11-19 17:11:52,724992,0,0.00,0.00,36.11628042,-97.17027874,9.15
2025-11-19 17:11:53,724992,0,0.00,0.00,36.11627628,-97.17035205,14.77
2025-11-19 17:11:54,724992,0,0.00,0.00,36.11626705,-97.17047726,25.26
2025-11-19 17:11:55,724992,0,0.00,0.00,36.11626239,-97.17063860,32.44
2025-11-19 17:11:56,724992,0,0.00,0.00,36.11625999,-97.17083442,39.35
2025-11-19 17:11:58,724992,0,0.00,0.00,36.11625670,-97.17106523,46.38
2025-11-19 17:11:59,724992,0,0.00,0.00,36.11625393,-97.17132896,53.00
2025-11-19 17:12:00,724992,0,0.00,0.00,36.11624882,-97.17162600,59.70
2025-11-19 17:12:01,724992,0,0.00,0.00,36.11624346,-97.17194396,63.90
2025-11-19 17:12:02,724992,0,0.00,0.00,36.11623823,-97.17229560,70.67
2025-11-19 17:12:04,724992,0,0.00,0.00,36.11623539,-97.17266545,74.32
2025-11-19 17:12:05,724992,0,0.00,0.00,36.11623535,-97.17305218,77.71
2025-11-19 17:12:06,724992,0,0.00,0.00,36.11623728,-97.17344786,79.51
2025-11-19 17:12:07,724992,0,0.00,0.00,36.11623987,-97.17384056,78.91
2025-11-19 17:12:08,724992,0,0.00,0.00,36.11624227,-97.17422438,77.12
2025-11-19 17:12:10,724992,0,0.00,0.00,36.11624692,-97.17458113,71.69
2025-11-19 17:12:11,724992,0,0.00,0.00,36.11624855,-97.17491229,66.54
2025-11-19 17:12:12,724992,0,0.00,0.00,36.11625083,-97.17520183,58.18
2025-11-19 17:12:13,724992,0,0.00,0.00,36.11625056,-97.17545044,49.96
2025-11-19 17:12:14,724992,0,0.00,0.00,36.11624593,-97.17567491,45.12
2025-11-19 17:12:16,724992,0,0.00,0.00,36.11623555,-97.17587340,39.97
2025-11-19 17:12:17,724992,0,0.00,0.00,36.11622535,-97.17604331,34.24
2025-11-19 17:12:18,724992,0,0.00,0.00,36.11622017,-97.17617964,27.42
2025-11-19 17:12:19,724992,0,0.00,0.00,36.11621077,-97.17627315,18.93
2025-11-19 17:12:20,724992,0,0.00,0.00,36.11618278,-97.17633279,13.86
2025-11-19 17:12:22,724992,0,0.00,0.00,36.11614277,-97.17636609,11.99
2025-11-19 17:12:23,724992,0,0.00,0.00,36.11609213,-97.17638252,13.02
2025-11-19 17:12:24,724992,0,0.00,0.00,36.11603350,-97.17638951,14.65
2025-11-19 17:12:25,724992,0,0.00,0.00,36.11598581,-97.17639033,11.86
2025-11-19 17:12:26,724992,0,0.00,0.00,36.11595686,-97.17638974,7.20
2025-11-19 17:12:28,724992,0,0.00,0.00,36.11594378,-97.17638862,3.26
2025-11-19 17:12:29,724992,0,0.00,0.00,36.11593721,-97.17638856,1.63
2025-11-19 17:12:30,724992,0,0.00,0.00,36.11593444,-97.17638756,0.72
