timestamp,rx_size,delta_bytes,pps,pdr,latitude,longitude,speed_mph
11/19/2025 16:27,0,0,0,0,36.11634407,-97.1768186,
11/19/2025 16:27,0,0,0,0,36.11634407,-97.17681859,0
11/19/2025 16:27,0,0,0,0,36.11634405,-97.17681859,0
11/19/2025 16:27,0,0,0,0,36.11634405,-97.17681859,0
11/19/2025 16:27,0,0,0,0,36.11634404,-97.17681859,0
11/19/2025 16:27,0,0,0,0,36.11634405,-97.17681858,0
11/19/2025 16:27,0,0,0,0,36.116344,-97.17681855,0.01
11/19/2025 16:27,0,0,0,0,36.11634059,-97.1768156,1.03
11/19/2025 16:27,0,0,0,0,36.1163402,-97.17681515,0.13
11/19/2025 16:27,0,0,0,0,36.11633843,-97.17681554,0.45
11/19/2025 16:27,0,0,0,0,36.11633778,-97.17681568,0.16
11/19/2025 16:27,0,0,0,0,36.11633669,-97.17681599,0.28
11/19/2025 16:27,0,0,0,0,36.11633668,-97.17681605,0.01
11/19/2025 16:27,0,0,0,0,36.1163367,-97.17681607,0.01
11/19/2025 16:27,0,0,0,0,36.11633666,-97.17681614,0.02
11/19/2025 16:27,0,0,0,0,36.11633661,-97.17681614,0.01
11/19/2025 16:27,0,0,0,0,36.11633663,-97.17681611,0.01
11/19/2025 16:27,0,0,0,0,36.11633664,-97.17681612,0
11/19/2025 16:27,0,0,0,0,36.11633667,-97.1768161,0.01
11/19/2025 16:27,0,0,0,0,36.11633664,-97.17681613,0.01
11/19/2025 16:27,0,0,0,0,36.11633664,-97.17681612,0
11/19/2025 16:27,0,0,0,0,36.11633661,-97.17681607,0.01
11/19/2025 16:27,0,0,0,0,36.11633652,-97.17681605,0.02
11/19/2025 16:27,0,0,0,0,36.11633653,-97.17681609,0.01
11/19/2025 16:27,0,0,0,0,36.11633655,-97.17681617,0.02
11/19/2025 16:27,0,0,0,0,36.11633652,-97.17681625,0.02
11/19/2025 16:27,0,0,0,0,36.1163365,-97.17681627,0.01
11/19/2025 16:27,0,0,0,0,36.11633649,-97.17681636,0.02
11/19/2025 16:27,0,0,0,0,36.1163365,-97.17681637,0
11/19/2025 16:27,0,0,0,0,36.11633653,-97.17681635,0.01
11/19/2025 16:27,0,0,0,0,36.11633899,-97.17683469,3.73
11/19/2025 16:27,0,0,0,0,36.11633796,-97.17688227,9.56
11/19/2025 16:27,0,0,0,0,36.11633135,-97.17695612,14.93
11/19/2025 16:27,0,0,0,0,36.11632227,-97.17707122,23.24
11/19/2025 16:27,0,0,0,0,36.11631566,-97.17721339,28.61
11/19/2025 16:27,0,0,0,0,36.11631014,-97.17738319,34.15
11/19/2025 16:27,0,0,0,0,36.11630924,-97.17757997,39.54
11/19/2025 16:27,0,0,0,0,36.1163088,-97.17780838,45.9
11/19/2025 16:27,0,0,0,0,36.11630975,-97.17806105,50.77
11/19/2025 16:27,0,0,0,0,36.11630909,-97.17833529,55.1
