timestamp,rx_size,delta_bytes,pps,pdr,latitude,longitude,speed_mph
11/19/2025 16:52,389120,0,0,0,36.11628213,-97.16962036,
11/19/2025 16:52,389120,0,0,0,36.1162821,-97.1696204,0.01
11/19/2025 16:52,389120,0,0,0,36.11628207,-97.16962039,0.01
11/19/2025 16:52,389120,0,0,0,36.11628207,-97.16962039,0
11/19/2025 16:52,389120,0,0,0,36.11628107,-97.16963922,3.79
11/19/2025 16:52,389120,0,0,0,36.116275,-97.16967362,7.07
11/19/2025 16:53,389120,0,0,0,36.11626341,-97.1697309,11.87
11/19/2025 16:53,389120,0,0,0,36.11624829,-97.16981592,17.49
11/19/2025 16:53,389120,0,0,0,36.11624115,-97.16993148,23.29
11/19/2025 16:53,389120,0,0,0,36.11623815,-97.17007933,29.72
11/19/2025 16:53,389120,0,0,0,36.11623803,-97.17025991,36.28
11/19/2025 16:53,389120,0,0,0,36.11624106,-97.17047435,43.1
11/19/2025 16:53,389120,0,0,0,36.11624154,-97.17071988,49.34
11/19/2025 16:53,389120,0,0,0,36.11623885,-97.17099352,54.99
11/19/2025 16:53,389120,0,0,0,36.11623106,-97.17129286,60.18
11/19/2025 16:53,389120,0,0,0,36.11622494,-97.17160893,63.53
11/19/2025 16:53,389120,0,0,0,36.11622196,-97.17194081,66.69
11/19/2025 16:53,389120,0,0,0,36.11622231,-97.17228714,69.59
11/19/2025 16:53,389120,0,0,0,36.11622353,-97.17264224,71.35
11/19/2025 16:53,389120,0,0,0,36.11622508,-97.17300162,72.21
11/19/2025 16:53,389120,0,0,0,36.11622712,-97.17334987,69.98
11/19/2025 16:53,389120,0,0,0,36.11622917,-97.1736938,69.11
11/19/2025 16:53,389120,0,0,0,36.11623085,-97.17402884,67.32
11/19/2025 16:53,389120,0,0,0,36.11623531,-97.17435288,65.12
11/19/2025 16:53,389120,0,0,0,36.11623766,-97.17467058,63.84
11/19/2025 16:53,389120,0,0,0,36.11623931,-97.17497368,60.9
11/19/2025 16:53,389120,0,0,0,36.11624115,-97.1752538,56.29
11/19/2025 16:53,389120,0,0,0,36.11624195,-97.17550772,51.02
11/19/2025 16:53,389120,0,0,0,36.11623736,-97.17573825,46.34
11/19/2025 16:53,389120,0,0,0,36.11622583,-97.17594526,41.69
11/19/2025 16:53,389120,0,0,0,36.11621824,-97.17611851,34.86
11/19/2025 16:53,389120,0,0,0,36.11621554,-97.17625207,26.85
11/19/2025 16:53,389120,0,0,0,36.11619348,-97.17633129,16.84
11/19/2025 16:53,389120,0,0,0,36.11615858,-97.17636934,11.57
11/19/2025 16:53,389120,0,0,0,36.11611213,-97.1763841,11.93
11/19/2025 16:53,389120,0,0,0,36.1160588,-97.1763907,13.33
11/19/2025 16:53,389120,0,0,0,36.11600052,-97.17639162,14.5
11/19/2025 16:53,389120,0,0,0,36.11595216,-97.17638791,12.05
11/19/2025 16:53,389120,0,0,0,36.1159175,-97.17637973,8.78
11/19/2025 16:53,389120,0,0,0,36.11588237,-97.17635704,9.85
11/19/2025 16:53,389120,0,0,0,36.11585055,-97.17630512,13.1
11/19/2025 16:53,389120,0,0,0,36.11582636,-97.17621986,18.16
11/19/2025 16:53,389120,0,0,0,36.11581333,-97.17609842,24.62
11/19/2025 16:53,389120,0,0,0,36.11580793,-97.17594806,30.24
11/19/2025 16:53,389120,0,0,0,36.11580549,-97.17576699,36.39
11/19/2025 16:53,389120,0,0,0,36.11580698,-97.17555806,41.98
11/19/2025 16:53,389120,0,0,0,36.11580954,-97.17531982,47.88
11/19/2025 16:53,389120,0,0,0,36.11581184,-97.17505733,52.75
11/19/2025 16:53,389120,0,0,0,36.11581397,-97.17476907,57.92
11/19/2025 16:53,389120,0,0,0,36.11581572,-97.17445841,62.42
11/19/2025 16:53,389120,0,0,0,36.11581689,-97.17413084,65.82
11/19/2025 16:53,389120,0,0,0,36.11581708,-97.17378567,69.36
11/19/2025 16:53,389120,0,0,0,36.1158174,-97.17342381,72.71
11/19/2025 16:53,389120,0,0,0,36.11581669,-97.17304717,75.68
11/19/2025 16:53,389120,0,0,0,36.11581692,-97.17265945,77.91
11/19/2025 16:53,389120,0,0,0,36.11581723,-97.17225944,80.38
11/19/2025 16:54,389120,0,0,0,36.11581342,-97.17185153,81.97
11/19/2025 16:54,389120,0,0,0,36.11580885,-97.17144524,81.65
11/19/2025 16:54,389120,0,0,0,36.11580515,-97.17103964,81.5
11/19/2025 16:54,389120,0,0,0,36.11580029,-97.17063263,81.79
11/19/2025 16:54,389120,0,0,0,36.11579661,-97.17022448,82.02
11/19/2025 16:54,389120,0,0,0,36.11579292,-97.16981424,82.44
11/19/2025 16:54,389120,0,0,0,36.11578976,-97.16940491,82.25
11/19/2025 16:54,389120,0,0,0,36.11578909,-97.16899521,82.32
11/19/2025 16:54,389120,0,0,0,36.11578879,-97.16858537,82.35
11/19/2025 16:54,389120,0,0,0,36.11578844,-97.16817057,83.35
11/19/2025 16:54,389120,0,0,0,36.11578797,-97.16775245,84.02
11/19/2025 16:54,389120,0,0,0,36.11578736,-97.16732716,85.45
11/19/2025 16:54,389120,0,0,0,36.11578767,-97.16689837,86.16
11/19/2025 16:54,389120,0,0,0,36.11578691,-97.16646389,87.3
11/19/2025 16:54,389120,0,0,0,36.1157849,-97.1660246,88.27
11/19/2025 16:54,389120,0,0,0,36.11578169,-97.16558118,89.1
11/19/2025 16:54,389120,0,0,0,36.11578094,-97.16514233,88.18
11/19/2025 16:54,389120,0,0,0,36.11578126,-97.16471047,86.78
11/19/2025 16:54,393216,4096,10.45,1,36.11578291,-97.16428999,84.49
11/19/2025 16:54,393216,0,10.45,1,36.11579325,-97.16387718,82.99
11/19/2025 16:54,393216,0,10.45,1,36.11580404,-97.16346107,83.66
11/19/2025 16:54,397312,4096,20.9,1,36.11581004,-97.16297134,98.42
11/19/2025 16:54,397312,0,10.45,1,36.11581216,-97.16254845,84.98
11/19/2025 16:54,397312,0,10.45,1,36.11581164,-97.16212778,84.53
11/19/2025 16:54,401408,4096,20.9,1,36.11580977,-97.16170935,84.08
11/19/2025 16:54,401408,0,10.45,1,36.11580963,-97.16129471,83.32
11/19/2025 16:54,401408,0,10.45,1,36.11581004,-97.16088245,82.84
11/19/2025 16:54,405504,4096,20.9,1,36.11581022,-97.16046938,83
11/19/2025 16:54,405504,0,10.45,1,36.11580894,-97.16005391,83.48
11/19/2025 16:54,405504,0,10.45,1,36.11580939,-97.15963395,84.38
11/19/2025 16:54,409600,4096,20.9,1,36.11580888,-97.15921022,85.14
11/19/2025 16:54,409600,0,10.45,1,36.11581014,-97.15878177,86.09
11/19/2025 16:54,409600,0,10.45,1,36.11581105,-97.15835322,86.11
11/19/2025 16:54,413696,4096,20.9,1,36.11580997,-97.15792308,86.43
11/19/2025 16:54,413696,0,10.45,1,36.11580854,-97.15749277,86.47
11/19/2025 16:54,413696,0,10.45,1,36.11580679,-97.15705923,87.11
11/19/2025 16:54,413696,0,10.45,1,36.11580736,-97.15662358,87.54
11/19/2025 16:54,417792,4096,10.45,1,36.11580776,-97.15618575,87.98
11/19/2025 16:54,417792,0,10.45,1,36.11580756,-97.15574494,88.57
11/19/2025 16:54,417792,0,10.45,1,36.11580672,-97.15530189,89.03
11/19/2025 16:54,421888,4096,20.9,1,36.11580589,-97.15485713,89.37
11/19/2025 16:54,421888,0,10.45,1,36.11580393,-97.15441437,88.97
11/19/2025 16:54,421888,0,10.45,1,36.11580292,-97.1539753,88.23
11/19/2025 16:54,425984,4096,20.9,1,36.11580294,-97.15353841,87.79
11/19/2025 16:54,425984,0,10.45,1,36.11580268,-97.15310766,86.55
11/19/2025 16:54,425984,0,10.45,1,36.11580208,-97.15268116,85.7
11/19/2025 16:54,430080,4096,20.9,1,36.11580137,-97.15225906,84.81
11/19/2025 16:54,430080,0,10.45,1,36.1158005,-97.15183598,85.01
11/19/2025 16:54,430080,0,10.45,1,36.11579914,-97.1514171,84.17
11/19/2025 16:54,434176,4096,20.9,1,36.11580011,-97.15100013,83.78
11/19/2025 16:55,434176,0,10.45,1,36.1157996,-97.1505857,83.27
11/19/2025 16:55,434176,0,10.45,1,36.11580449,-97.15017786,81.96
11/19/2025 16:55,438272,4096,20.9,1,36.11581571,-97.14977123,81.75
11/19/2025 16:55,442368,4096,20.9,1,36.11583761,-97.14936354,82.1
11/19/2025 16:55,442368,0,20.9,1,36.11586315,-97.14895405,82.53
11/19/2025 16:55,446464,4096,31.35,1,36.11588888,-97.14855305,80.83
11/19/2025 16:55,446464,0,20.9,1,36.11590804,-97.14815399,80.33
11/19/2025 16:55,450560,4096,20.9,1,36.11592085,-97.14774807,81.63
11/19/2025 16:55,454656,4096,31.35,1,36.11592536,-97.14733515,82.98
11/19/2025 16:55,454656,0,20.9,1,36.11592428,-97.14691705,84.01
11/19/2025 16:55,458752,4096,31.35,1,36.11592065,-97.14649496,84.82
