timestamp,event_type,reason,latitude,longitude,dist_RSU1_m,dist_RSU2_m,nearest_rsu,dist_from_rsu_m,dist_union_m
2025-11-25 17:11:52,ENTRY,pps=10.45 for 3s (smoothed),36.12172899,-97.07186839,216.74095238094847,539.1658455751675,RSU1,216.74095238094847,216.74095238094847
2025-11-25 17:13:34,EXIT,pps~0 for 4s (smoothed),36.11968637,-97.06707962,417.843696420101,868.0993214759395,RSU1,417.843696420101,417.843696420101
2025-11-25 17:15:50,ENTRY,pps=10.45 for 3s (smoothed),36.12681242,-97.07068655,787.2344533605985,88.78533896537552,RSU2,88.78533896537552,88.78533896537552
2025-11-25 17:17:46,EXIT,pps~0 for 4s (smoothed),36.12469219,-97.07184138,545.9686838683754,210.1072218008136,RSU2,210.1072218008136,210.1072218008136
2025-11-25 17:18:15,ENTRY,pps=10.45 for 3s (smoothed),36.12213739,-97.07185672,262.04353345059064,493.74861220207464,RSU1,262.04353345059064,262.04353345059064
2025-11-25 17:19:34,EXIT,pps~0 for 4s (smoothed),36.11968621,-97.06718079,408.7599646881774,863.8741445278146,RSU1,408.7599646881774,408.7599646881774
