timestamp,event_type,reason,latitude,longitude,dist_RSU1_m,dist_RSU2_m,nearest_rsu,dist_from_rsu_m,dist_union_m
2025-11-25 17:21:55,ENTRY,pps=10.45 for 3s (smoothed),36.11970775,-97.06928963,219.35805332828025,791.9010837057509,RSU1,219.35805332828025,219.35805332828025
2025-11-25 17:22:48,EXIT,pps~0 for 4s (smoothed),36.12187942,-97.07179923,233.1941900812822,522.2347193278102,RSU1,233.1941900812822,233.1941900812822
2025-11-25 17:23:47,ENTRY,pps=10.45 for 3s (smoothed),36.12550055,-97.07182462,635.8193534383377,120.63529267562444,RSU2,120.63529267562444,120.63529267562444
2025-11-25 17:24:26,EXIT,pps~0 for 4s (smoothed),36.12672271,-97.06962069,794.5770194166231,181.21995559913452,RSU2,181.21995559913452,181.21995559913452
