timestamp,rx_size,delta_bytes,pps,pdr,latitude,longitude,speed_mph,t_sec,dt_sec,has_pkts,time_since_last_pkt,dist_RSU1_m,dist_RSU2_m,nearest_rsu,dist_from_rsu_m,dist_union_m,elevation_m
2025-11-25 17:20:05,319488,0,0.0,0.0,36.11968738,-97.06713051,,0.0,0.0,0,0.0,413.27128576151733,865.8574124497089,RSU1,413.27128576151733,413.27128576151733,274.438751221
2025-11-25 17:20:06,319488,0,0.0,0.0,36.11968738,-97.06713052,0.0,1.0,1.0,0,1.0,413.27038784012893,865.8569932288952,RSU1,413.27038784012893,413.27038784012893,274.438751221
2025-11-25 17:20:07,319488,0,0.0,0.0,36.11968737,-97.06713052,0.0,2.0,1.0,0,2.0,413.27041647572315,865.8579766404699,RSU1,413.27041647572315,413.27041647572315,274.438751221
2025-11-25 17:20:08,319488,0,0.0,0.0,36.11968736,-97.06713053,0.0,3.0,1.0,0,3.0,413.26954719418666,865.8585408337565,RSU1,413.26954719418666,413.26954719418666,274.438751221
2025-11-25 17:20:10,319488,0,0.0,0.0,36.11968736,-97.06713052,0.0,5.0,2.0,0,5.0,413.2704451143071,865.8589600523558,RSU1,413.2704451143071,413.2704451143071,274.438751221
2025-11-25 17:20:11,319488,0,0.0,0.0,36.11968736,-97.06713052,0.0,6.0,1.0,0,6.0,413.2704451143071,865.8589600523558,RSU1,413.2704451143071,413.2704451143071,274.438751221
2025-11-25 17:20:12,319488,0,0.0,0.0,36.1196889,-97.06710759,4.62,7.0,1.0,0,7.0,415.3250269567975,866.6708698453629,RSU1,415.3250269567975,415.3250269567975,274.438751221
2025-11-25 17:20:13,319488,0,0.0,0.0,36.1196967,-97.06704681,12.36,8.0,1.0,0,8.0,420.7619909500681,868.4790393892308,RSU1,420.7619909500681,420.7619909500681,274.478759766
2025-11-25 17:20:14,319488,0,0.0,0.0,36.11972024,-97.06697433,15.7,9.0,1.0,0,9.0,427.21977064349653,869.2878590794232,RSU1,427.21977064349653,427.21977064349653,274.665283203
2025-11-25 17:20:16,319488,0,0.0,0.0,36.11976525,-97.06690716,17.53,11.0,2.0,0,11.0,433.20047090616265,867.8363062406473,RSU1,433.20047090616265,433.20047090616265,274.745300293
2025-11-25 17:20:17,319488,0,0.0,0.0,36.11983212,-97.0668682,18.38,12.0,1.0,0,12.0,436.729399992631,863.0857664470097,RSU1,436.729399992631,436.729399992631,274.808441162
2025-11-25 17:20:18,319488,0,0.0,0.0,36.11990721,-97.06688123,18.86,13.0,1.0,0,13.0,435.74360221255967,855.2590585480551,RSU1,435.74360221255967,435.74360221255967,274.928436279
2025-11-25 17:20:19,319488,0,0.0,0.0,36.11997135,-97.06693608,19.39,14.0,1.0,0,14.0,431.1067935479116,846.6205448837324,RSU1,431.1067935479116,431.1067935479116,274.928436279
2025-11-25 17:20:20,319488,0,0.0,0.0,36.12002369,-97.06701616,20.7,15.0,1.0,0,15.0,424.249726452139,837.9983806188383,RSU1,424.249726452139,424.249726452139,275.122375488
2025-11-25 17:20:22,319488,0,0.0,0.0,36.12007489,-97.06710811,22.44,17.0,2.0,0,17.0,416.41229651854684,828.977378312993,RSU1,416.41229651854684,416.41229651854684,275.133972168
2025-11-25 17:20:23,319488,0,0.0,0.0,36.12012171,-97.06719775,21.45,18.0,1.0,0,18.0,408.83224753538224,820.5063836945529,RSU1,408.83224753538224,408.83224753538224,275.29397583
2025-11-25 17:20:24,319488,0,0.0,0.0,36.12016742,-97.06728852,21.49,19.0,1.0,0,19.0,401.2240349546061,812.1197538521681,RSU1,401.2240349546061,401.2240349546061,275.306365967
2025-11-25 17:20:25,319488,0,0.0,0.0,36.12021447,-97.06737203,20.46,20.0,1.0,0,20.0,394.36865160588684,803.9393340363296,RSU1,394.36865160588684,394.36865160588684,275.346374512
2025-11-25 17:20:26,319488,0,0.0,0.0,36.12026464,-97.06744911,19.89,21.0,1.0,0,21.0,388.2276076846016,795.7463008727409,RSU1,388.2276076846016,388.2276076846016,275.446380615
2025-11-25 17:20:28,319488,0,0.0,0.0,36.12031986,-97.0675123,18.7,23.0,2.0,0,23.0,383.5143973538085,787.6572326695922,RSU1,383.5143973538085,383.5143973538085,275.515319824
2025-11-25 17:20:29,319488,0,0.0,0.0,36.12038107,-97.06756561,18.62,24.0,1.0,0,24.0,379.9170831565947,779.4002950916769,RSU1,379.9170831565947,379.9170831565947,275.555328369
2025-11-25 17:20:30,319488,0,0.0,0.0,36.12044791,-97.06760688,18.58,25.0,1.0,0,25.0,377.65224195140286,771.0974622403502,RSU1,377.65224195140286,377.65224195140286,275.615325928
2025-11-25 17:20:31,319488,0,0.0,0.0,36.12051946,-97.06763563,18.71,26.0,1.0,0,26.0,376.7688662106274,762.8603251151147,RSU1,376.7688662106274,376.7688662106274,275.655334473
2025-11-25 17:20:32,319488,0,0.0,0.0,36.12059301,-97.06765281,18.62,27.0,1.0,0,27.0,377.13177770164725,754.9211171391215,RSU1,377.13177770164725,377.13177770164725,275.77545166
2025-11-25 17:20:34,319488,0,0.0,0.0,36.12067019,-97.06765836,19.23,29.0,2.0,0,29.0,378.79145837041887,747.1335079628382,RSU1,378.79145837041887,378.79145837041887,275.975463867
2025-11-25 17:20:35,319488,0,0.0,0.0,36.12075132,-97.06765933,20.18,30.0,1.0,0,30.0,381.1566652169563,739.1773540146618,RSU1,381.1566652169563,381.1566652169563,276.235443115
2025-11-25 17:20:36,319488,0,0.0,0.0,36.12082915,-97.06766093,19.36,31.0,1.0,0,31.0,383.5541059406172,731.5387566808156,RSU1,383.5541059406172,383.5541059406172,276.407592773
2025-11-25 17:20:37,319488,0,0.0,0.0,36.12090272,-97.0676625,18.3,32.0,1.0,0,32.0,385.9802228042756,724.3367432110327,RSU1,385.9802228042756,385.9802228042756,276.347595215
2025-11-25 17:20:38,319488,0,0.0,0.0,36.12097564,-97.06766252,18.14,33.0,1.0,0,33.0,388.66969593953996,717.2876331868367,RSU1,388.66969593953996,388.66969593953996,276.467590332
2025-11-25 17:20:40,319488,0,0.0,0.0,36.12105374,-97.06766387,19.43,35.0,2.0,0,35.0,391.60462432093544,709.7029622513959,RSU1,391.60462432093544,391.60462432093544,276.747589111
2025-11-25 17:20:41,319488,0,0.0,0.0,36.12112391,-97.06766349,17.45,36.0,1.0,0,36.0,394.51853276802535,702.9826327192221,RSU1,394.51853276802535,394.51853276802535,276.772125244
2025-11-25 17:20:42,319488,0,0.0,0.0,36.12117846,-97.06766269,13.57,37.0,1.0,0,37.0,396.9167241255437,697.7969685161223,RSU1,396.9167241255437,396.9167241255437,276.832122803
2025-11-25 17:20:43,319488,0,0.0,0.0,36.12122363,-97.06766483,11.24,38.0,1.0,0,38.0,398.73091919364344,693.3844862470215,RSU1,398.73091919364344,398.73091919364344,276.832122803
2025-11-25 17:20:44,319488,0,0.0,0.0,36.12126054,-97.06767758,9.53,39.0,1.0,0,39.0,399.35326227795053,689.2757076653269,RSU1,399.35326227795053,399.35326227795053,276.812133789
2025-11-25 17:20:46,319488,0,0.0,0.0,36.12128529,-97.06770333,8.04,41.0,2.0,0,41.0,398.3923547190613,685.725757949016,RSU1,398.3923547190613,398.3923547190613,276.832122803
2025-11-25 17:20:47,319488,0,0.0,0.0,36.1212969,-97.06773032,6.14,42.0,1.0,0,42.0,396.73881439003344,683.373280490284,RSU1,396.73881439003344,396.73881439003344,276.921478271
2025-11-25 17:20:48,319488,0,0.0,0.0,36.12129787,-97.0677564,5.25,43.0,1.0,0,43.0,394.664881430878,682.082877155759,RSU1,394.664881430878,394.664881430878,276.98147583
2025-11-25 17:20:49,319488,0,0.0,0.0,36.12128763,-97.06777917,5.23,44.0,1.0,0,44.0,392.3293745959867,682.0230993180136,RSU1,392.3293745959867,392.3293745959867,276.98147583
